human,mouse,type,unknown
ENSG00000124664,ENSMUSG00000024215,01:01,917044
ENSG00000196821,ENSMUSG00000056692,01:01,836413
ENSG00000124562,ENSMUSG00000024217,01:01,594276
ENSG00000065060,ENSMUSG00000039512,01:01,940159
ENSG00000064995,ENSMUSG00000024218,01:01,899808
ENSG00000064999,ENSMUSG00000024219,01:01,596961
ENSG00000124678,ENSMUSG00000062859,01:01,841067
ENSG00000146197,ENSMUSG00000038677,01:01,599814
ENSG00000023892,ENSMUSG00000002257,01:01,917235
ENSG00000112033,ENSMUSG00000002250,01:01,579095
ENSG00000198755,ENSMUSG00000037805,01:01,960453
ENSG00000007866,ENSMUSG00000002249,01:01,909732
ENSG00000096060,ENSMUSG00000024222,01:01,595266
ENSG00000157343,ENSMUSG00000024223,01:01,870398
ENSG00000137392,ENSMUSG00000024225,01:01,882204
ENSG00000197753,ENSMUSG00000062252,01:01,895705
ENSG00000096063,ENSMUSG00000004865,01:01,595944
ENSG00000112053,ENSMUSG00000036196,01:01,827062
ENSG00000112062,ENSMUSG00000053436,01:01,593771
ENSG00000156711,ENSMUSG00000004864,01:01,595241
ENSG00000096070,ENSMUSG00000063952,01:01,773558
ENSG00000180316,ENSMUSG00000043286,01:01,912730
ENSG00000189325,ENSMUSG00000048905,01:01,873503
ENSG00000112078,ENSMUSG00000005936,01:01,940785
ENSG00000112079,ENSMUSG00000024006,01:01,593999
ENSG00000112081,ENSMUSG00000071172,01:01,594946
ENSG00000124762,ENSMUSG00000023067,01:01,841325
ENSG00000255587,ENSMUSG00000064147,01:01,869921
ENSG00000124772,ENSMUSG00000024008,01:01,537954
ENSG00000137168,ENSMUSG00000024007,01:01,593612
ENSG00000198663,ENSMUSG00000052712,01:01,949610
ENSG00000137409,ENSMUSG00000024012,01:01,948939
ENSG00000146192,ENSMUSG00000024013,01:01,596900
ENSG00000137193,ENSMUSG00000024014,01:01,596061
ENSG00000172738,ENSMUSG00000079580,01:01,285474
ENSG00000065491,ENSMUSG00000042203,01:01,594439
ENSG00000112130,ENSMUSG00000090083,1:m,594875
ENSG00000112130,ENSMUSG00000098374,1:m,
ENSG00000137200,ENSMUSG00000024019,01:01,724703
ENSG00000198937,ENSMUSG00000024018,01:01,890289
ENSG00000112139,ENSMUSG00000043557,01:01,914196
ENSG00000156639,ENSMUSG00000044477,01:01,
ENSG00000183826,ENSMUSG00000062202,01:01,919969
ENSG00000124767,ENSMUSG00000024026,01:01,754476
ENSG00000124721,ENSMUSG00000033826,01:01,574257
ENSG00000112164,ENSMUSG00000024027,01:01,600349
ENSG00000112167,ENSMUSG00000045107,01:01,868003
ENSG00000164626,ENSMUSG00000023243,01:01,794016
ENSG00000095981,ENSMUSG00000023387,01:01,824174
ENSG00000164627,ENSMUSG00000023999,01:01,595537
ENSG00000146122,ENSMUSG00000040260,01:01,598420
ENSG00000124615,ENSMUSG00000064120,01:01,950560
ENSG00000156564,ENSMUSG00000040490,01:01,292271
ENSG00000124602,ENSMUSG00000043592,01:01,890887
ENSG00000124596,ENSMUSG00000040771,01:01,704630
ENSG00000112212,ENSMUSG00000023995,01:01,944042
ENSG00000124701,ENSMUSG00000040694,01:01,785747
ENSG00000001167,ENSMUSG00000023994,01:01,924906
ENSG00000161911,ENSMUSG00000023993,01:01,885342
ENSG00000095970,ENSMUSG00000023992,01:01,920955
ENSG00000112195,ENSMUSG00000071068,01:01,863304
ENSG00000188056,ENSMUSG00000051682,01:01,826752
ENSG00000124731,ENSMUSG00000042265,01:01,
ENSG00000096264,ENSMUSG00000043939,01:01,
ENSG00000137166,ENSMUSG00000023991,01:01,935372
ENSG00000112559,ENSMUSG00000032717,01:01,914678
ENSG00000112561,ENSMUSG00000023990,01:01,952362
ENSG00000096088,ENSMUSG00000023987,01:01,768461
ENSG00000137218,ENSMUSG00000023266,01:01,850914
ENSG00000124593,ENSMUSG00000079444,01:01,
ENSG00000278224,ENSMUSG00000096549,01:01,890151
ENSG00000214736,ENSMUSG00000033475,01:01,899099
ENSG00000164663,ENSMUSG00000090115,01:01,598804
ENSG00000124641,ENSMUSG00000092558,1:m,747561
ENSG00000124641,ENSMUSG00000023984,1:m,
ENSG00000112578,ENSMUSG00000023988,01:01,945773
ENSG00000112576,ENSMUSG00000034165,01:01,857047
ENSG00000137413,ENSMUSG00000023980,01:01,557494
ENSG00000188112,ENSMUSG00000034382,01:01,793988
ENSG00000048545,ENSMUSG00000023982,01:01,602665
ENSG00000214732,ENSMUSG00000047150,01:01,894349
ENSG00000112599,ENSMUSG00000023979,01:01,303833
ENSG00000048544,ENSMUSG00000034729,01:01,951163
ENSG00000024048,ENSMUSG00000023977,01:01,914000
ENSG00000112619,ENSMUSG00000023978,01:01,296655
ENSG00000124659,ENSMUSG00000036430,01:01,536820
ENSG00000112624,ENSMUSG00000036568,01:01,942375
ENSG00000146223,ENSMUSG00000063888,01:01,940666
ENSG00000137161,ENSMUSG00000023973,01:01,936366
ENSG00000124713,ENSMUSG00000002769,01:01,583637
ENSG00000124587,ENSMUSG00000002763,01:01,595964
ENSG00000112640,ENSMUSG00000059409,01:01,752247
ENSG00000124733,ENSMUSG00000002768,01:01,765237
ENSG00000124702,ENSMUSG00000063576,01:01,594430
ENSG00000124541,ENSMUSG00000023971,01:01,594328
ENSG00000044090,ENSMUSG00000038545,01:01,921880
ENSG00000137171,ENSMUSG00000003546,01:01,595851
ENSG00000112651,ENSMUSG00000002767,01:01,961128
ENSG00000112655,ENSMUSG00000023972,01:01,
ENSG00000112658,ENSMUSG00000015605,01:01,940650
ENSG00000112659,ENSMUSG00000040327,01:01,921879
ENSG00000146216,ENSMUSG00000015599,01:01,874703
ENSG00000137204,ENSMUSG00000067144,01:01,594903
ENSG00000146215,ENSMUSG00000023968,01:01,595805
ENSG00000171467,ENSMUSG00000015597,01:01,597360
ENSG00000124574,ENSMUSG00000032842,01:01,594126
ENSG00000171462,ENSMUSG00000047428,01:01,596869
ENSG00000137221,ENSMUSG00000012296,01:01,919743
ENSG00000204052,ENSMUSG00000071073,01:01,896038
ENSG00000171453,ENSMUSG00000067148,01:01,
ENSG00000137207,ENSMUSG00000071074,01:01,895893
ENSG00000124571,ENSMUSG00000067150,01:01,857491
ENSG00000170734,ENSMUSG00000023953,01:01,955946
ENSG00000172432,ENSMUSG00000023952,01:01,912562
ENSG00000124688,ENSMUSG00000034509,01:01,910022
ENSG00000172426,ENSMUSG00000023966,01:01,
ENSG00000096080,ENSMUSG00000023967,01:01,950975
ENSG00000180992,ENSMUSG00000023939,01:01,904119
ENSG00000137216,ENSMUSG00000036026,01:01,556873
ENSG00000137225,ENSMUSG00000058626,01:01,747405
ENSG00000262179,ENSMUSG00000079471,01:01,337851
ENSG00000112759,ENSMUSG00000023942,01:01,538098
ENSG00000096384,ENSMUSG00000023944,01:01,917685
ENSG00000157593,ENSMUSG00000037089,01:01,807132
ENSG00000146232,ENSMUSG00000023947,01:01,595286
ENSG00000178233,ENSMUSG00000096847,01:01,541488
ENSG00000146221,ENSMUSG00000023949,01:01,900512
ENSG00000124608,ENSMUSG00000023938,01:01,860547
ENSG00000249481,ENSMUSG00000023935,01:01,873783
ENSG00000096401,ENSMUSG00000023932,01:01,593755
ENSG00000196284,ENSMUSG00000038954,01:01,
ENSG00000124813,ENSMUSG00000039153,01:01,848672
ENSG00000112782,ENSMUSG00000023959,01:01,927025
ENSG00000001561,ENSMUSG00000023961,01:01,898298
ENSG00000112796,ENSMUSG00000023960,01:01,898297
ENSG00000172348,ENSMUSG00000039601,01:01,944134
ENSG00000146233,ENSMUSG00000023963,01:01,905437
ENSG00000153291,ENSMUSG00000023912,01:01,769041
ENSG00000180113,ENSMUSG00000040140,01:01,915686
ENSG00000146070,ENSMUSG00000023913,01:01,570661
ENSG00000230062,ENSMUSG00000096140,01:01,916380
ENSG00000112818,ENSMUSG00000023914,01:01,947112
ENSG00000069122,ENSMUSG00000056492,01:01,291357
ENSG00000153292,ENSMUSG00000041293,01:01,599321
ENSG00000146072,ENSMUSG00000023915,01:01,879098
ENSG00000198087,ENSMUSG00000061665,01:01,599917
ENSG00000164393,ENSMUSG00000057899,01:01,600823
ENSG00000153294,ENSMUSG00000023918,01:01,865458
ENSG00000124818,ENSMUSG00000043972,01:01,597507
ENSG00000244694,ENSMUSG00000042256,01:01,883357
ENSG00000146085,ENSMUSG00000023921,01:01,957307
ENSG00000031691,ENSMUSG00000023919,01:01,879120
ENSG00000203972,ENSMUSG00000091043,01:01,885344
ENSG00000197261,ENSMUSG00000054951,01:01,852019
ENSG00000112077,ENSMUSG00000023926,01:01,550682
ENSG00000124490,ENSMUSG00000023930,01:01,596914
ENSG00000096006,ENSMUSG00000025431,01:01,
ENSG00000170950,ENSMUSG00000031233,01:01,961203
ENSG00000124812,ENSMUSG00000025774,01:01,597430
ENSG00000214642,ENSMUSG00000073735,01:01,287057
ENSG00000203970,ENSMUSG00000067773,01:01,288116
ENSG00000008197,ENSMUSG00000042596,01:01,338535
ENSG00000008196,ENSMUSG00000025927,01:01,878603
ENSG00000170927,ENSMUSG00000043760,01:01,916718
ENSG00000112115,ENSMUSG00000025929,01:01,924950
ENSG00000112116,ENSMUSG00000041872,01:01,924949
ENSG00000112118,ENSMUSG00000041859,01:01,860078
ENSG00000170915,ENSMUSG00000025931,01:01,752507
ENSG00000096093,ENSMUSG00000041809,01:01,768981
ENSG00000065308,ENSMUSG00000041779,01:01,824309
ENSG00000096092,ENSMUSG00000025933,01:01,572714
ENSG00000244067,ENSMUSG00000074183,n:m,927135
ENSG00000244067,ENSMUSG00000111709,n:m,
ENSG00000244067,ENSMUSG00000074179,n:m,
ENSG00000244067,ENSMUSG00000057933,n:m,
ENSG00000243955,ENSMUSG00000074183,n:m,
ENSG00000243955,ENSMUSG00000111709,n:m,
ENSG00000243955,ENSMUSG00000074179,n:m,
ENSG00000243955,ENSMUSG00000057933,n:m,927095
ENSG00000182793,ENSMUSG00000074183,n:m,
ENSG00000182793,ENSMUSG00000111709,n:m,
ENSG00000182793,ENSMUSG00000074179,n:m,
ENSG00000182793,ENSMUSG00000057933,n:m,
ENSG00000174156,ENSMUSG00000074183,n:m,
ENSG00000174156,ENSMUSG00000111709,n:m,
ENSG00000174156,ENSMUSG00000074179,n:m,927105
ENSG00000174156,ENSMUSG00000057933,n:m,
ENSG00000112144,ENSMUSG00000009828,01:01,901895
ENSG00000112146,ENSMUSG00000001366,01:01,867625
ENSG00000137270,ENSMUSG00000023333,01:01,846725
ENSG00000012660,ENSMUSG00000032349,01:01,742795
ENSG00000001084,ENSMUSG00000032350,01:01,902734
ENSG00000124743,ENSMUSG00000044938,01:01,603201
ENSG00000137269,ENSMUSG00000032352,01:01,
ENSG00000146147,ENSMUSG00000032355,01:01,845063
ENSG00000137251,ENSMUSG00000032357,01:01,823349
ENSG00000168143,ENSMUSG00000032358,01:01,938116
ENSG00000137252,ENSMUSG00000032360,01:01,598403
ENSG00000187871,ENSMUSG00000059383,01:01,869915
ENSG00000146151,ENSMUSG00000007908,01:01,879165
ENSG00000112175,ENSMUSG00000032179,01:01,887966
ENSG00000151914,ENSMUSG00000026131,01:01,650520
ENSG00000151917,ENSMUSG00000042182,01:01,900974
ENSG00000112200,ENSMUSG00000042197,01:01,291593
ENSG00000112208,ENSMUSG00000042215,01:01,830597
ENSG00000112210,ENSMUSG00000004768,01:01,564983
ENSG00000146143,ENSMUSG00000026134,01:01,922296
ENSG00000112232,ENSMUSG00000026058,01:01,708009
ENSG00000198225,ENSMUSG00000032966,n:1,
ENSG00000146166,ENSMUSG00000050217,01:01,871597
ENSG00000112245,ENSMUSG00000026064,01:01,890574
ENSG00000118482,ENSMUSG00000048874,01:01,852325
ENSG00000135298,ENSMUSG00000033569,01:01,851452
ENSG00000168216,ENSMUSG00000073725,01:01,957494
ENSG00000082293,ENSMUSG00000026141,01:01,601862
ENSG00000112280,ENSMUSG00000026147,01:01,597648
ENSG00000082269,ENSMUSG00000026153,01:01,951899
ENSG00000154079,ENSMUSG00000026154,01:01,535769
ENSG00000112305,ENSMUSG00000026155,01:01,595592
ENSG00000112309,ENSMUSG00000026156,01:01,921416
ENSG00000119900,ENSMUSG00000026158,01:01,782520
ENSG00000079841,ENSMUSG00000041670,01:01,595551
ENSG00000185760,ENSMUSG00000028033,01:01,552833
ENSG00000256980,ENSMUSG00000067750,1:m,776280
ENSG00000256980,ENSMUSG00000041722,1:m,
ENSG00000256980,ENSMUSG00000085079,1:m,
ENSG00000203909,ENSMUSG00000060461,1:m,
ENSG00000203909,ENSMUSG00000062226,1:m,310065
ENSG00000203908,ENSMUSG00000092310,01:01,
ENSG00000203907,ENSMUSG00000032346,01:01,
ENSG00000164430,ENSMUSG00000032344,01:01,887928
ENSG00000135297,ENSMUSG00000032342,01:01,959965
ENSG00000156508,ENSMUSG00000037742,01:01,594618
ENSG00000119899,ENSMUSG00000049624,01:01,594015
ENSG00000156535,ENSMUSG00000046186,01:01,817710
ENSG00000112695,ENSMUSG00000032330,01:01,289686
ENSG00000112697,ENSMUSG00000032328,01:01,959893
ENSG00000118407,ENSMUSG00000034898,01:01,943545
ENSG00000112701,ENSMUSG00000034252,01:01,922937
ENSG00000196586,ENSMUSG00000033577,01:01,596495
ENSG00000112706,ENSMUSG00000032343,01:01,929228
ENSG00000135312,ENSMUSG00000049511,01:01,599624
ENSG00000269964,ENSMUSG00000043289,01:01,935789
ENSG00000146243,ENSMUSG00000032251,01:01,869480
ENSG00000118418,ENSMUSG00000066456,01:01,932964
ENSG00000135338,ENSMUSG00000032258,01:01,945366
ENSG00000198478,ENSMUSG00000032261,01:01,595432
ENSG00000118402,ENSMUSG00000032262,01:01,742792
ENSG00000112742,ENSMUSG00000038379,01:01,922489
ENSG00000083123,ENSMUSG00000032263,01:01,551718
ENSG00000112773,ENSMUSG00000032265,01:01,909526
ENSG00000005700,ENSMUSG00000035941,01:01,747680
ENSG00000146242,ENSMUSG00000035274,01:01,596243
ENSG00000118420,ENSMUSG00000032415,01:01,589745
ENSG00000083097,ENSMUSG00000034973,01:01,911553
ENSG00000013375,ENSMUSG00000056131,01:01,899140
ENSG00000013392,ENSMUSG00000032417,01:01,891651
ENSG00000065833,ENSMUSG00000032418,01:01,897186
ENSG00000146250,ENSMUSG00000033491,01:01,901167
ENSG00000065609,ENSMUSG00000033419,01:01,595273
ENSG00000203877,ENSMUSG00000047897,01:01,900531
ENSG00000065615,ENSMUSG00000032872,01:01,888095
ENSG00000135324,ENSMUSG00000042761,01:01,
ENSG00000135315,ENSMUSG00000056919,01:01,597068
ENSG00000112837,ENSMUSG00000032419,01:01,939330
ENSG00000135318,ENSMUSG00000032420,01:01,891395
ENSG00000135317,ENSMUSG00000032422,01:01,844991
ENSG00000271793,ENSMUSG00000092541,01:01,279943
ENSG00000135316,ENSMUSG00000032423,01:01,601398
ENSG00000135346,ENSMUSG00000028298,01:01,
ENSG00000188994,ENSMUSG00000039967,01:01,921487
ENSG00000111850,ENSMUSG00000028295,01:01,950424
ENSG00000203872,ENSMUSG00000071015,01:01,926451
ENSG00000272514,ENSMUSG00000028294,01:01,919877
ENSG00000164414,ENSMUSG00000028293,01:01,778949
ENSG00000146282,ENSMUSG00000028292,01:01,955045
ENSG00000135336,ENSMUSG00000040044,01:01,927877
ENSG00000135334,ENSMUSG00000028291,01:01,955598
ENSG00000118434,ENSMUSG00000028264,01:01,884241
ENSG00000118432,ENSMUSG00000044288,01:01,848037
ENSG00000111880,ENSMUSG00000028274,01:01,
ENSG00000146278,ENSMUSG00000040128,01:01,882932
ENSG00000154548,ENSMUSG00000054679,01:01,597346
ENSG00000146281,ENSMUSG00000054659,01:01,864957
ENSG00000146276,ENSMUSG00000028280,01:01,703108
ENSG00000111886,ENSMUSG00000023267,01:01,703110
ENSG00000198833,ENSMUSG00000028277,01:01,599648
ENSG00000025039,ENSMUSG00000028278,01:01,882899
ENSG00000083099,ENSMUSG00000045854,01:01,837875
ENSG00000112159,ENSMUSG00000058006,01:01,593848
ENSG00000118412,ENSMUSG00000028282,01:01,601928
ENSG00000135355,ENSMUSG00000051056,01:01,878587
ENSG00000112182,ENSMUSG00000040270,01:01,291814
ENSG00000135341,ENSMUSG00000028284,01:01,599521
ENSG00000135333,ENSMUSG00000028289,01:01,600642
ENSG00000172469,ENSMUSG00000040520,01:01,714935
ENSG00000172461,ENSMUSG00000055373,01:01,554429
ENSG00000014123,ENSMUSG00000040359,01:01,883915
ENSG00000112214,ENSMUSG00000028259,01:01,597036
ENSG00000112218,ENSMUSG00000040372,01:01,295193
ENSG00000123545,ENSMUSG00000028261,01:01,882569
ENSG00000186231,ENSMUSG00000040387,01:01,599136
ENSG00000146263,ENSMUSG00000045751,01:01,953807
ENSG00000184486,ENSMUSG00000095139,01:01,889084
ENSG00000112234,ENSMUSG00000040410,01:01,292849
ENSG00000146267,ENSMUSG00000028246,01:01,927036
ENSG00000132423,ENSMUSG00000028247,01:01,583595
ENSG00000132424,ENSMUSG00000028248,01:01,594952
ENSG00000123552,ENSMUSG00000040455,01:01,595096
ENSG00000228439,ENSMUSG00000028251,01:01,
ENSG00000112237,ENSMUSG00000028252,01:01,594002
ENSG00000112238,ENSMUSG00000040478,01:01,891147
ENSG00000112246,ENSMUSG00000019913,01:01,910604
ENSG00000112249,ENSMUSG00000038774,01:01,909289
ENSG00000164418,ENSMUSG00000056073,01:01,849307
ENSG00000187772,ENSMUSG00000063804,01:01,596516
ENSG00000112276,ENSMUSG00000071317,01:01,732190
ENSG00000132429,ENSMUSG00000019848,01:01,732188
ENSG00000085377,ENSMUSG00000019849,01:01,861651
ENSG00000057663,ENSMUSG00000038160,01:01,779069
ENSG00000057657,ENSMUSG00000038151,01:01,828637
ENSG00000112297,ENSMUSG00000019866,01:01,922602
ENSG00000130347,ENSMUSG00000019864,01:01,874783
ENSG00000130348,ENSMUSG00000019863,01:01,771956
ENSG00000272398,ENSMUSG00000047139,01:01,846843
ENSG00000130349,ENSMUSG00000019797,01:01,921387
ENSG00000178409,ENSMUSG00000038214,01:01,285430
ENSG00000164494,ENSMUSG00000038240,01:01,951609
ENSG00000112320,ENSMUSG00000038248,01:01,598250
ENSG00000146285,ENSMUSG00000044770,01:01,925121
ENSG00000025796,ENSMUSG00000019802,01:01,820859
ENSG00000081087,ENSMUSG00000038280,01:01,932862
ENSG00000112333,ENSMUSG00000019803,01:01,579088
ENSG00000112335,ENSMUSG00000019804,01:01,773615
ENSG00000135537,ENSMUSG00000038302,01:01,952136
ENSG00000118689,ENSMUSG00000048756,01:01,949149
ENSG00000118690,ENSMUSG00000071324,01:01,856584
ENSG00000080546,ENSMUSG00000038332,01:01,881397
ENSG00000183137,ENSMUSG00000019813,01:01,824490
ENSG00000135535,ENSMUSG00000019818,01:01,599315
ENSG00000135587,ENSMUSG00000019822,01:01,938518
ENSG00000135596,ENSMUSG00000019823,01:01,845050
ENSG00000112365,ENSMUSG00000019826,01:01,599230
ENSG00000155085,ENSMUSG00000091415,01:01,717522
ENSG00000112367,ENSMUSG00000038417,01:01,537429
ENSG00000146360,ENSMUSG00000046922,01:01,606849
ENSG00000112290,ENSMUSG00000019831,01:01,598368
ENSG00000168438,ENSMUSG00000038446,01:01,593832
ENSG00000053328,ENSMUSG00000045555,01:01,869903
ENSG00000203797,ENSMUSG00000063428,01:01,702721
ENSG00000004809,ENSMUSG00000019834,01:01,596028
ENSG00000155111,ENSMUSG00000038481,01:01,594823
ENSG00000123505,ENSMUSG00000063953,1:m,
ENSG00000123505,ENSMUSG00000075232,1:m,860272
ENSG00000155115,ENSMUSG00000019837,01:01,809314
ENSG00000197498,ENSMUSG00000038510,01:01,539167
ENSG00000112394,ENSMUSG00000019838,01:01,593916
ENSG00000173214,ENSMUSG00000096687,1:m,596318
ENSG00000173214,ENSMUSG00000039339,1:m,
ENSG00000173214,ENSMUSG00000071335,1:m,
ENSG00000173214,ENSMUSG00000038522,1:m,
ENSG00000009413,ENSMUSG00000019841,01:01,855339
ENSG00000056972,ENSMUSG00000019842,01:01,911086
ENSG00000010810,ENSMUSG00000019843,01:01,597159
ENSG00000112761,ENSMUSG00000062074,01:01,910122
ENSG00000074935,ENSMUSG00000019845,01:01,956352
ENSG00000203778,ENSMUSG00000051736,01:01,285398
ENSG00000112769,ENSMUSG00000019846,01:01,598452
ENSG00000251258,ENSMUSG00000094311,01:01,
ENSG00000277443,ENSMUSG00000069662,01:01,597947
ENSG00000196591,ENSMUSG00000019777,01:01,895762
ENSG00000249853,ENSMUSG00000044499,01:01,810311
ENSG00000111816,ENSMUSG00000019779,01:01,596043
ENSG00000178425,ENSMUSG00000039480,01:01,799875
ENSG00000123500,ENSMUSG00000039462,01:01,596738
ENSG00000187189,ENSMUSG00000039485,01:01,757441
ENSG00000111817,ENSMUSG00000039497,01:01,287119
ENSG00000188820,ENSMUSG00000046031,01:01,944025
ENSG00000173626,ENSMUSG00000071340,01:01,957639
ENSG00000178033,ENSMUSG00000049872,01:01,944032
ENSG00000164451,ENSMUSG00000039508,01:01,944026
ENSG00000111832,ENSMUSG00000019782,01:01,901853
ENSG00000111834,ENSMUSG00000039552,01:01,913839
ENSG00000153975,ENSMUSG00000039531,01:01,821008
ENSG00000183807,ENSMUSG00000019909,01:01,940361
ENSG00000173612,ENSMUSG00000019905,01:01,900760
ENSG00000185002,ENSMUSG00000019900,01:01,915781
ENSG00000170162,ENSMUSG00000049641,01:01,851468
ENSG00000047936,ENSMUSG00000019893,01:01,935286
ENSG00000164465,ENSMUSG00000019891,01:01,922980
ENSG00000047932,ENSMUSG00000019861,01:01,911496
ENSG00000153989,ENSMUSG00000023068,01:01,841677
ENSG00000196376,ENSMUSG00000038602,01:01,857774
ENSG00000111860,ENSMUSG00000038594,01:01,934619
ENSG00000198523,ENSMUSG00000038583,01:01,288799
ENSG00000111875,ENSMUSG00000019857,01:01,922687
ENSG00000111879,ENSMUSG00000019856,01:01,595026
ENSG00000111885,ENSMUSG00000003746,01:01,722678
ENSG00000146350,ENSMUSG00000038122,01:01,915022
ENSG00000152661,ENSMUSG00000050953,01:01,916141
ENSG00000025156,ENSMUSG00000019878,01:01,285004
ENSG00000111897,ENSMUSG00000019877,01:01,819460
ENSG00000135549,ENSMUSG00000019876,01:01,904896
ENSG00000164434,ENSMUSG00000019874,01:01,894421
ENSG00000172594,ENSMUSG00000019872,01:01,745804
ENSG00000146352,ENSMUSG00000019785,01:01,596987
ENSG00000186439,ENSMUSG00000019787,01:01,600749
ENSG00000188580,ENSMUSG00000069670,01:01,904105
ENSG00000111907,ENSMUSG00000000296,01:01,930962
ENSG00000111906,ENSMUSG00000000295,01:01,923880
ENSG00000135547,ENSMUSG00000019789,01:01,595332
ENSG00000111912,ENSMUSG00000039697,01:01,854576
ENSG00000111911,ENSMUSG00000019791,01:01,769820
ENSG00000066651,ENSMUSG00000019792,01:01,898148
ENSG00000203760,ENSMUSG00000075266,01:01,287509
ENSG00000146374,ENSMUSG00000019880,01:01,945265
ENSG00000118518,ENSMUSG00000038876,01:01,902839
ENSG00000093144,ENSMUSG00000019883,01:01,954575
ENSG00000255330,ENSMUSG00000038916,01:01,596556
ENSG00000189367,ENSMUSG00000004360,01:01,914057
ENSG00000184530,ENSMUSG00000015519,01:01,
ENSG00000172673,ENSMUSG00000049109,01:01,890113
ENSG00000152894,ENSMUSG00000019889,01:01,599292
ENSG00000146376,ENSMUSG00000039031,01:01,596677
ENSG00000198945,ENSMUSG00000039089,01:01,819738
ENSG00000164483,ENSMUSG00000051354,01:01,876909
ENSG00000164484,ENSMUSG00000049420,01:01,898961
ENSG00000256162,ENSMUSG00000096546,01:01,861600
ENSG00000079819,ENSMUSG00000019978,01:01,942837
ENSG00000118507,ENSMUSG00000039166,01:01,761004
ENSG00000118520,ENSMUSG00000019987,01:01,948817
ENSG00000112282,ENSMUSG00000019984,01:01,881905
ENSG00000154269,ENSMUSG00000019989,01:01,929311
ENSG00000180658,ENSMUSG00000045708,n:m,
ENSG00000180658,ENSMUSG00000043605,n:m,
ENSG00000236761,ENSMUSG00000021000,n:1,
ENSG00000197594,ENSMUSG00000037370,01:01,929312
ENSG00000118523,ENSMUSG00000019997,01:01,296282
ENSG00000079931,ENSMUSG00000020000,01:01,849965
ENSG00000079950,ENSMUSG00000019998,01:01,575449
ENSG00000237110,ENSMUSG00000037424,01:01,816918
ENSG00000146385,ENSMUSG00000096442,1:m,
ENSG00000146385,ENSMUSG00000100186,1:m,297367
ENSG00000146385,ENSMUSG00000100004,1:m,
ENSG00000146383,ENSMUSG00000045111,01:01,807562
ENSG00000135569,ENSMUSG00000069706,01:01,296995
ENSG00000146378,ENSMUSG00000059763,01:01,874735
ENSG00000146399,ENSMUSG00000056379,01:01,600416
ENSG00000112299,ENSMUSG00000037440,01:01,885457
ENSG00000146409,ENSMUSG00000037455,01:01,595799
ENSG00000112306,ENSMUSG00000061983,1:m,
ENSG00000112306,ENSMUSG00000067038,1:m,853977
ENSG00000112319,ENSMUSG00000010461,01:01,842444
ENSG00000118526,ENSMUSG00000045680,01:01,947674
ENSG00000028839,ENSMUSG00000071359,01:01,916385
ENSG00000146411,ENSMUSG00000037490,01:01,593997
ENSG00000118515,ENSMUSG00000019970,01:01,594720
ENSG00000118514,ENSMUSG00000037542,01:01,530736
ENSG00000112339,ENSMUSG00000019977,01:01,594628
ENSG00000118513,ENSMUSG00000019982,01:01,931526
ENSG00000135541,ENSMUSG00000019986,01:01,543181
ENSG00000171408,ENSMUSG00000019990,01:01,761090
ENSG00000146410,ENSMUSG00000019992,01:01,943232
ENSG00000029363,ENSMUSG00000037608,01:01,291879
ENSG00000135525,ENSMUSG00000019996,01:01,596296
ENSG00000197442,ENSMUSG00000071369,01:01,954388
ENSG00000112357,ENSMUSG00000020003,01:01,959988
ENSG00000182747,ENSMUSG00000050473,01:01,857785
ENSG00000016402,ENSMUSG00000020007,01:01,881687
ENSG00000164485,ENSMUSG00000039760,01:01,937696
ENSG00000027697,ENSMUSG00000020009,01:01,922222
ENSG00000177468,ENSMUSG00000045591,01:01,919973
ENSG00000118503,ENSMUSG00000019850,01:01,935593
ENSG00000112378,ENSMUSG00000019851,01:01,287994
ENSG00000112379,ENSMUSG00000019852,01:01,937238
ENSG00000051620,ENSMUSG00000019853,01:01,910130
ENSG00000135540,ENSMUSG00000039835,01:01,594746
ENSG00000024862,ENSMUSG00000059554,01:01,933437
ENSG00000203734,ENSMUSG00000071392,01:01,916986
ENSG00000135597,ENSMUSG00000019854,01:01,594596
ENSG00000146386,ENSMUSG00000078453,01:01,829481
ENSG00000112406,ENSMUSG00000039879,01:01,917229
